GAME_ID,GAME_DATE,TEAM_ID_HOME,TEAM_ID_AWAY,TEAM_NAME_HOME,TEAM_NAME_AWAY,HOME_WIN,PTS_HOME,PTS_AWAY,FG_PCT_HOME,FG_PCT_AWAY,FG3_PCT_HOME,FG3_PCT_AWAY,FT_PCT_HOME,FT_PCT_AWAY,OREB_HOME,OREB_AWAY,DREB_HOME,DREB_AWAY,REB_HOME,REB_AWAY,AST_HOME,AST_AWAY,STL_HOME,STL_AWAY,BLK_HOME,BLK_AWAY,TOV_HOME,TOV_AWAY,PF_HOME,PF_AWAY,PLUS_MINUS_HOME,PLUS_MINUS_AWAY,MIN_HOME,MIN_AWAY
22200512,2022-12-27,1610612742,1610612752,Dallas Mavericks,New York Knicks,1,126,121,0.489,0.437,0.283,0.32,0.758,0.625,7,17,40,38,47,55,20,27,4,5,5,0,9,9,25,23,5.0,-5.0,265,265
22200507,2022-12-27,1610612738,1610612745,Boston Celtics,Houston Rockets,1,126,102,0.473,0.4,0.357,0.311,0.87,0.857,9,13,40,36,49,49,32,24,8,5,5,2,10,13,14,16,24.0,-24.0,242,240
22200514,2022-12-27,1610612758,1610612743,Sacramento Kings,Denver Nuggets,0,106,113,0.488,0.477,0.286,0.351,0.842,0.857,8,10,31,30,39,40,20,34,8,12,2,3,16,13,18,18,-7.0,7.0,240,241
22200519,2022-12-28,1610612741,1610612749,Chicago Bulls,Milwaukee Bucks,1,119,113,0.457,0.373,0.391,0.205,0.867,0.688,7,22,45,39,52,61,21,18,5,7,10,6,13,14,23,21,6.0,-6.0,264,264
22200521,2022-12-28,1610612744,1610612762,Golden State Warriors,Utah Jazz,1,112,107,0.425,0.407,0.356,0.326,0.815,0.692,10,10,41,40,51,50,22,26,6,3,3,6,12,12,26,22,5.0,-5.0,241,240
22200522,2022-12-28,1610612758,1610612743,Sacramento Kings,Denver Nuggets,1,127,126,0.528,0.576,0.452,0.444,0.76,0.889,11,7,23,27,34,34,32,31,10,6,6,8,12,16,17,24,1.0,-1.0,241,240
22200518,2022-12-28,1610612748,1610612747,Miami Heat,Los Angeles Lakers,1,112,98,0.478,0.481,0.314,0.361,0.813,0.733,10,8,27,36,37,44,20,25,14,2,4,4,5,24,15,16,14.0,-14.0,239,240
22200516,2022-12-28,1610612764,1610612756,Washington Wizards,Phoenix Suns,1,127,102,0.573,0.448,0.308,0.419,0.893,0.688,12,11,34,19,46,30,27,25,7,7,6,4,12,11,15,21,25.0,-25.0,242,240
22200520,2022-12-28,1610612740,1610612750,New Orleans Pelicans,Minnesota Timberwolves,1,119,118,0.481,0.506,0.478,0.345,0.698,0.75,9,5,34,30,43,35,22,18,6,6,4,8,13,11,24,28,1.0,-1.0,240,239
22200517,2022-12-28,1610612737,1610612751,Atlanta Hawks,Brooklyn Nets,0,107,108,0.433,0.506,0.364,0.385,0.682,0.824,11,5,36,42,47,47,22,22,5,0,6,13,3,12,14,18,-1.0,1.0,240,240
22200515,2022-12-28,1610612765,1610612753,Detroit Pistons,Orlando Magic,1,121,101,0.45,0.412,0.429,0.227,0.775,0.765,11,15,38,32,49,47,25,24,7,5,4,5,13,13,25,26,20.0,-20.0,243,240
22200527,2022-12-29,1610612759,1610612752,San Antonio Spurs,New York Knicks,1,122,115,0.511,0.422,0.393,0.366,0.724,0.774,14,13,34,25,48,38,25,20,5,7,7,2,11,12,23,21,7.0,-7.0,240,241
22200525,2022-12-29,1610612738,1610612746,Boston Celtics,LA Clippers,1,116,110,0.484,0.483,0.282,0.385,0.773,0.643,11,8,38,33,49,41,22,26,3,4,7,4,11,12,17,20,6.0,-6.0,240,240
22200528,2022-12-29,1610612742,1610612745,Dallas Mavericks,Houston Rockets,1,129,114,0.516,0.442,0.4,0.353,0.68,0.703,6,12,38,36,44,48,30,21,7,5,8,0,8,12,26,23,15.0,-15.0,240,240
22200524,2022-12-29,1610612754,1610612739,Indiana Pacers,Cleveland Cavaliers,1,135,126,0.565,0.521,0.613,0.429,0.952,0.7,4,17,28,27,32,44,28,29,6,7,8,4,8,10,18,17,9.0,-9.0,241,240
22200526,2022-12-29,1610612761,1610612763,Toronto Raptors,Memphis Grizzlies,0,106,119,0.406,0.505,0.357,0.448,0.75,0.714,17,17,30,36,47,53,21,37,11,4,7,4,8,15,20,20,-13.0,13.0,240,242
22200523,2022-12-29,1610612766,1610612760,Charlotte Hornets,Oklahoma City Thunder,1,121,113,0.548,0.424,0.313,0.306,0.655,0.857,12,11,40,30,52,41,33,15,8,9,11,1,17,12,17,27,8.0,-8.0,239,239
22200537,2022-12-30,1610612758,1610612762,Sacramento Kings,Utah Jazz,1,126,125,0.556,0.548,0.4,0.25,0.737,0.833,10,7,28,30,38,37,32,30,5,7,3,2,15,13,21,20,1.0,-1.0,240,240
22200535,2022-12-30,1610612743,1610612748,Denver Nuggets,Miami Heat,1,124,119,0.592,0.448,0.607,0.4,0.773,0.9,5,11,31,25,36,36,34,21,6,13,1,4,20,14,19,19,5.0,-5.0,240,240
22200533,2022-12-30,1610612749,1610612750,Milwaukee Bucks,Minnesota Timberwolves,1,123,114,0.462,0.435,0.359,0.267,0.697,0.765,20,7,48,29,68,36,25,18,5,10,8,5,21,8,25,28,9.0,-9.0,239,239
22200529,2022-12-30,1610612753,1610612764,Orlando Magic,Washington Wizards,0,100,119,0.42,0.56,0.185,0.429,0.688,0.8,8,4,27,49,35,53,24,33,8,4,2,10,11,26,18,18,-19.0,19.0,241,242
22200534,2022-12-30,1610612740,1610612755,New Orleans Pelicans,Philadelphia 76ers,1,127,116,0.538,0.56,0.484,0.412,0.722,0.818,7,3,29,26,36,29,19,28,14,5,3,7,12,18,20,22,11.0,-11.0,239,239
22200536,2022-12-30,1610612744,1610612757,Golden State Warriors,Portland Trail Blazers,1,118,112,0.462,0.462,0.395,0.308,0.81,0.696,17,17,29,32,46,49,29,22,9,2,2,4,12,14,22,20,6.0,-6.0,240,240
22200532,2022-12-30,1610612741,1610612765,Chicago Bulls,Detroit Pistons,1,132,118,0.576,0.477,0.444,0.436,0.933,0.792,12,13,26,22,38,35,21,28,10,8,4,1,13,14,20,16,14.0,-14.0,239,240
22200530,2022-12-30,1610612737,1610612747,Atlanta Hawks,Los Angeles Lakers,0,121,130,0.475,0.542,0.289,0.313,0.7,0.889,12,12,29,43,41,55,22,34,6,7,5,6,10,16,19,17,-9.0,9.0,241,240
22200531,2022-12-30,1610612761,1610612756,Toronto Raptors,Phoenix Suns,1,113,104,0.494,0.493,0.333,0.467,0.846,0.87,8,9,23,33,31,42,20,26,15,7,3,1,12,25,22,17,12.0,-9.0,238,239
22200539,2022-12-31,1610612766,1610612751,Charlotte Hornets,Brooklyn Nets,0,106,123,0.396,0.6,0.268,0.382,0.905,0.737,14,2,31,40,45,42,28,26,7,7,2,6,12,14,17,16,-17.0,17.0,240,238
22200544,2022-12-31,1610612750,1610612765,Minnesota Timberwolves,Detroit Pistons,0,104,116,0.434,0.483,0.294,0.37,0.846,0.714,9,15,30,37,39,52,17,21,6,6,5,6,15,14,22,22,-12.0,12.0,240,240
22200543,2022-12-31,1610612763,1610612740,Memphis Grizzlies,New Orleans Pelicans,1,116,101,0.511,0.352,0.172,0.267,0.773,0.806,13,15,39,31,52,46,26,16,14,6,11,4,17,19,27,21,15.0,-15.0,237,239
22200545,2022-12-31,1610612760,1610612755,Oklahoma City Thunder,Philadelphia 76ers,0,96,115,0.38,0.465,0.333,0.324,0.636,0.706,15,14,35,42,50,56,16,29,7,7,6,9,16,13,21,24,-19.0,19.0,240,240
22200542,2022-12-31,1610612759,1610612742,San Antonio Spurs,Dallas Mavericks,0,125,126,0.553,0.581,0.421,0.412,0.719,0.571,15,6,33,20,48,26,28,21,1,5,0,3,13,5,21,24,-1.0,1.0,241,240
22200538,2022-12-31,1610612754,1610612746,Indiana Pacers,LA Clippers,1,131,130,0.523,0.538,0.368,0.471,0.862,0.966,8,8,28,31,36,39,28,23,10,7,4,6,11,15,20,23,1.0,-1.0,241,241
22200541,2022-12-31,1610612745,1610612752,Houston Rockets,New York Knicks,0,88,108,0.377,0.389,0.304,0.294,0.696,0.719,12,16,40,30,52,46,20,20,4,10,6,5,24,10,24,20,-20.0,20.0,241,240
22200540,2022-12-31,1610612741,1610612739,Chicago Bulls,Cleveland Cavaliers,0,102,103,0.481,0.459,0.333,0.342,0.708,0.632,9,15,31,35,40,50,14,20,15,9,6,5,15,20,15,18,-1.0,1.0,239,242
22200546,2022-12-31,1610612762,1610612748,Utah Jazz,Miami Heat,0,123,126,0.432,0.506,0.425,0.333,0.818,0.767,16,10,33,27,49,37,23,32,6,10,3,1,16,12,23,32,-3.0,3.0,239,240
22200548,2023-01-01,1610612749,1610612764,Milwaukee Bucks,Washington Wizards,0,95,118,0.354,0.532,0.265,0.259,0.933,0.688,14,12,30,42,44,54,22,29,11,9,3,6,16,17,15,10,-23.0,23.0,239,240
22200549,2023-01-01,1610612743,1610612738,Denver Nuggets,Boston Celtics,1,123,111,0.57,0.46,0.567,0.273,0.889,0.815,1,10,34,31,35,41,31,30,5,8,4,3,14,13,17,15,12.0,-12.0,241,240
22200547,2023-01-01,1610612763,1610612758,Memphis Grizzlies,Sacramento Kings,1,118,108,0.46,0.406,0.313,0.349,0.667,1.0,21,14,36,33,57,47,25,24,11,7,8,4,11,15,18,18,10.0,-10.0,240,239
22200552,2023-01-02,1610612739,1610612741,Cleveland Cavaliers,Chicago Bulls,1,145,134,0.522,0.495,0.348,0.303,0.733,0.882,13,6,34,36,47,42,27,22,1,8,3,2,10,7,27,33,11.0,-11.0,265,265
22200553,2023-01-02,1610612754,1610612761,Indiana Pacers,Toronto Raptors,1,122,114,0.484,0.451,0.37,0.333,0.846,0.783,15,12,35,24,50,36,24,26,4,5,2,11,12,11,19,27,8.0,-8.0,240,239
22200558,2023-01-02,1610612744,1610612737,Golden State Warriors,Atlanta Hawks,1,143,141,0.446,0.486,0.322,0.314,0.667,0.828,23,10,46,43,69,53,34,30,9,9,6,10,19,13,23,17,2.0,-2.0,290,290
22200550,2023-01-02,1610612752,1610612756,New York Knicks,Phoenix Suns,1,102,83,0.486,0.391,0.394,0.27,0.68,0.714,5,5,40,31,45,36,26,22,1,4,2,0,7,8,13,17,19.0,-19.0,240,240
22200555,2023-01-02,1610612751,1610612759,Brooklyn Nets,San Antonio Spurs,1,139,103,0.624,0.433,0.55,0.258,0.8,0.611,7,15,38,28,45,43,31,26,13,5,7,4,12,18,16,13,36.0,-36.0,241,243
22200551,2023-01-02,1610612766,1610612747,Charlotte Hornets,Los Angeles Lakers,0,115,121,0.452,0.484,0.344,0.333,0.69,0.7,8,9,39,44,47,53,24,26,8,6,7,5,14,14,22,21,-6.0,6.0,240,240
22200560,2023-01-02,1610612746,1610612748,LA Clippers,Miami Heat,0,100,110,0.433,0.459,0.414,0.333,0.882,0.833,3,12,31,36,34,48,19,22,7,7,1,2,15,11,18,23,-10.0,10.0,240,240
22200554,2023-01-02,1610612755,1610612740,Philadelphia 76ers,New Orleans Pelicans,1,120,111,0.477,0.5,0.429,0.379,0.821,0.8,7,10,28,39,35,49,26,26,9,3,6,6,9,17,22,22,9.0,-9.0,240,238
22200559,2023-01-02,1610612757,1610612765,Portland Trail Blazers,Detroit Pistons,1,135,106,0.571,0.415,0.452,0.333,0.714,0.78,6,9,38,36,44,45,29,16,16,8,6,4,18,21,27,27,29.0,-29.0,240,239
22200557,2023-01-02,1610612750,1610612743,Minnesota Timberwolves,Denver Nuggets,1,124,111,0.517,0.462,0.361,0.379,0.778,0.8,11,18,30,27,41,45,29,27,7,8,4,1,11,14,22,21,13.0,-13.0,239,238
22200556,2023-01-02,1610612745,1610612742,Houston Rockets,Dallas Mavericks,0,106,111,0.463,0.42,0.31,0.302,0.724,0.882,8,8,38,33,46,41,21,19,4,8,4,6,10,8,28,19,-5.0,5.0,240,240
22200562,2023-01-03,1610612760,1610612738,Oklahoma City Thunder,Boston Celtics,1,150,117,0.592,0.455,0.5,0.3,0.636,0.806,9,11,35,27,44,38,31,29,14,4,3,7,13,17,23,15,33.0,-33.0,239,240
22200561,2023-01-03,1610612749,1610612764,Milwaukee Bucks,Washington Wizards,1,123,113,0.48,0.433,0.275,0.296,0.941,0.913,15,14,34,32,49,46,27,27,8,9,6,4,12,10,14,16,10.0,-10.0,239,238
22200563,2023-01-03,1610612762,1610612758,Utah Jazz,Sacramento Kings,0,115,117,0.432,0.535,0.295,0.281,0.897,0.889,12,7,32,33,44,40,21,23,9,7,3,4,16,17,19,26,-2.0,2.0,240,241
22200567,2023-01-04,1610612755,1610612754,Philadelphia 76ers,Indiana Pacers,1,129,126,0.49,0.474,0.389,0.361,0.864,0.885,14,13,32,32,46,45,24,31,4,7,7,8,9,13,19,18,3.0,-3.0,265,265
22200573,2023-01-04,1610612744,1610612765,Golden State Warriors,Detroit Pistons,0,119,122,0.517,0.489,0.375,0.444,0.933,0.696,9,11,31,30,40,41,31,29,3,9,4,1,14,8,20,11,-3.0,3.0,241,241
22200575,2023-01-04,1610612758,1610612737,Sacramento Kings,Atlanta Hawks,0,117,120,0.466,0.536,0.4,0.333,0.926,0.909,10,7,32,37,42,44,26,21,9,9,3,4,10,15,19,21,-3.0,3.0,240,240
22200570,2023-01-04,1610612741,1610612751,Chicago Bulls,Brooklyn Nets,1,121,112,0.531,0.462,0.4,0.324,0.931,0.762,6,5,40,29,46,34,21,24,7,9,7,7,15,10,16,22,9.0,-9.0,240,240
22200565,2023-01-04,1610612739,1610612756,Cleveland Cavaliers,Phoenix Suns,1,90,88,0.39,0.395,0.306,0.357,0.826,0.778,7,8,39,41,46,49,15,24,9,8,4,3,14,13,17,19,2.0,-2.0,240,240
22200564,2023-01-04,1610612766,1610612763,Charlotte Hornets,Memphis Grizzlies,0,107,131,0.404,0.5,0.289,0.3,0.833,0.757,10,11,34,48,44,59,25,28,11,10,8,8,12,14,23,16,-24.0,24.0,241,241
22200571,2023-01-04,1610612750,1610612757,Minnesota Timberwolves,Portland Trail Blazers,1,113,106,0.513,0.44,0.375,0.31,0.722,0.738,8,12,25,27,33,39,25,18,8,8,6,7,14,16,30,30,7.0,-7.0,241,240
22200569,2023-01-04,1610612761,1610612749,Toronto Raptors,Milwaukee Bucks,0,101,104,0.328,0.398,0.196,0.333,0.8,0.7,14,13,33,60,47,73,22,26,10,4,4,4,8,25,23,24,-3.0,3.0,264,266
22200572,2023-01-04,1610612740,1610612745,New Orleans Pelicans,Houston Rockets,1,119,108,0.461,0.443,0.368,0.316,0.885,0.667,15,12,36,31,51,43,25,25,6,10,6,4,14,13,19,22,11.0,-11.0,241,240
22200574,2023-01-04,1610612747,1610612748,Los Angeles Lakers,Miami Heat,1,112,109,0.494,0.453,0.296,0.276,0.8,0.714,9,14,33,29,42,43,20,24,10,9,4,4,17,13,18,20,3.0,-3.0,241,242
22200568,2023-01-04,1610612752,1610612759,New York Knicks,San Antonio Spurs,1,117,114,0.479,0.5,0.323,0.393,0.654,0.808,14,9,33,29,47,38,16,25,7,5,6,3,12,15,21,24,3.0,-3.0,239,240
22200566,2023-01-04,1610612753,1610612760,Orlando Magic,Oklahoma City Thunder,1,126,115,0.519,0.404,0.394,0.405,0.806,0.903,13,9,36,24,49,33,26,23,6,9,5,3,16,9,22,23,11.0,-11.0,239,240
22200577,2023-01-05,1610612742,1610612738,Dallas Mavericks,Boston Celtics,0,95,124,0.378,0.488,0.219,0.372,0.8,0.839,11,10,31,42,42,52,15,29,4,6,3,8,11,11,19,22,-29.0,29.0,241,242
22200576,2023-01-05,1610612753,1610612763,Orlando Magic,Memphis Grizzlies,0,115,123,0.464,0.522,0.306,0.333,0.867,0.652,7,9,32,40,39,49,23,24,6,5,3,3,10,12,22,22,-8.0,8.0,240,241
22200578,2023-01-05,1610612745,1610612762,Houston Rockets,Utah Jazz,0,114,131,0.413,0.495,0.357,0.396,0.885,0.952,14,9,35,33,49,42,19,33,4,10,3,5,14,8,21,20,-17.0,17.0,240,239
22200579,2023-01-05,1610612743,1610612746,Denver Nuggets,LA Clippers,1,122,91,0.506,0.374,0.389,0.135,0.857,0.72,10,8,47,33,57,41,28,24,6,7,5,3,11,7,16,14,31.0,-31.0,240,241
22200582,2023-01-06,1610612761,1610612752,Toronto Raptors,New York Knicks,0,108,112,0.422,0.47,0.345,0.432,0.8,0.692,12,13,34,38,46,51,22,19,7,3,3,4,7,11,23,23,-4.0,4.0,242,239
22200588,2023-01-06,1610612743,1610612739,Denver Nuggets,Cleveland Cavaliers,1,121,108,0.531,0.455,0.486,0.385,0.783,0.563,13,18,36,22,49,40,28,30,5,7,4,5,12,6,23,18,13.0,-13.0,239,240
22200585,2023-01-06,1610612759,1610612765,San Antonio Spurs,Detroit Pistons,1,121,109,0.556,0.473,0.375,0.355,0.846,0.588,7,15,37,22,44,37,27,23,8,11,4,0,17,15,16,22,12.0,-12.0,240,240
22200587,2023-01-06,1610612750,1610612746,Minnesota Timberwolves,LA Clippers,1,128,115,0.568,0.44,0.371,0.36,0.793,0.667,10,18,35,22,45,40,28,22,4,13,7,3,19,8,22,19,13.0,-13.0,242,241
22200586,2023-01-06,1610612740,1610612751,New Orleans Pelicans,Brooklyn Nets,0,102,108,0.398,0.435,0.414,0.455,0.8,0.95,14,10,37,33,51,43,16,26,7,8,4,12,15,12,20,23,-6.0,6.0,241,240
22200583,2023-01-06,1610612749,1610612766,Milwaukee Bucks,Charlotte Hornets,0,109,138,0.44,0.52,0.417,0.417,0.625,0.632,12,13,33,36,45,49,22,32,5,11,4,3,16,5,18,17,-29.0,29.0,238,238
22200581,2023-01-06,1610612755,1610612741,Philadelphia 76ers,Chicago Bulls,0,112,126,0.435,0.571,0.439,0.588,0.778,0.588,12,8,26,37,38,45,28,33,6,3,3,4,7,11,15,14,-14.0,14.0,240,238
22200580,2023-01-06,1610612754,1610612757,Indiana Pacers,Portland Trail Blazers,1,108,99,0.452,0.404,0.28,0.273,0.893,0.824,4,12,37,40,41,52,22,30,11,5,6,1,12,18,22,19,9.0,-9.0,241,240
22200584,2023-01-06,1610612760,1610612764,Oklahoma City Thunder,Washington Wizards,1,127,110,0.51,0.481,0.459,0.292,0.714,0.75,11,11,30,35,41,46,30,21,9,6,6,2,9,20,26,18,17.0,-17.0,241,240
22200590,2023-01-06,1610612747,1610612737,Los Angeles Lakers,Atlanta Hawks,1,130,114,0.548,0.458,0.457,0.29,0.75,0.773,7,7,44,32,51,39,33,24,6,8,5,5,16,12,18,15,16.0,-16.0,239,238
22200589,2023-01-06,1610612756,1610612748,Phoenix Suns,Miami Heat,0,96,104,0.415,0.423,0.261,0.316,0.88,0.839,8,5,36,32,44,37,22,19,5,10,2,3,14,12,20,14,-8.0,8.0,240,240
22200591,2023-01-07,1610612759,1610612738,San Antonio Spurs,Boston Celtics,0,116,121,0.49,0.495,0.28,0.441,0.786,0.667,12,8,39,35,51,43,25,30,6,6,3,10,13,14,20,15,-5.0,5.0,240,240
22200595,2023-01-07,1610612758,1610612747,Sacramento Kings,Los Angeles Lakers,0,134,136,0.523,0.61,0.438,0.429,0.811,0.818,13,10,21,28,34,38,25,26,5,4,4,3,14,17,26,25,-2.0,2.0,240,241
22200594,2023-01-07,1610612744,1610612753,Golden State Warriors,Orlando Magic,0,101,115,0.375,0.506,0.31,0.406,0.81,0.583,11,7,38,37,49,44,26,26,7,12,1,2,16,10,17,14,-14.0,14.0,240,240
22200592,2023-01-07,1610612741,1610612762,Chicago Bulls,Utah Jazz,1,126,118,0.53,0.495,0.464,0.293,0.781,0.778,7,7,37,32,44,39,22,36,4,6,4,2,10,10,22,24,8.0,-8.0,241,239
22200593,2023-01-07,1610612742,1610612740,Dallas Mavericks,New Orleans Pelicans,1,127,117,0.568,0.479,0.448,0.172,0.789,0.629,5,15,34,29,39,44,23,26,5,14,7,4,17,12,24,25,10.0,-10.0,241,242
22200603,2023-01-08,1610612756,1610612739,Phoenix Suns,Cleveland Cavaliers,0,98,112,0.44,0.577,0.538,0.379,0.909,0.647,6,3,30,36,36,39,22,29,7,8,2,5,16,14,14,12,-14.0,14.0,240,240
22200599,2023-01-08,1610612748,1610612751,Miami Heat,Brooklyn Nets,0,101,102,0.413,0.513,0.371,0.364,0.706,0.8,16,6,25,34,41,40,22,22,8,8,4,8,11,16,17,21,-1.0,1.0,241,239
22200604,2023-01-08,1610612746,1610612737,LA Clippers,Atlanta Hawks,0,108,112,0.389,0.494,0.333,0.308,0.774,0.8,21,7,38,36,59,43,25,22,6,7,5,9,11,9,19,18,-4.0,4.0,241,240
22200602,2023-01-08,1610612760,1610612742,Oklahoma City Thunder,Dallas Mavericks,1,120,109,0.484,0.425,0.429,0.359,0.8,0.786,13,8,35,31,48,39,27,21,5,3,8,1,8,12,26,19,11.0,-11.0,240,241
22200600,2023-01-08,1610612763,1610612762,Memphis Grizzlies,Utah Jazz,1,123,118,0.451,0.511,0.395,0.313,0.727,0.818,13,8,26,38,39,46,28,29,16,7,7,9,10,20,19,18,5.0,-5.0,241,239
22200601,2023-01-08,1610612745,1610612750,Houston Rockets,Minnesota Timberwolves,0,96,104,0.427,0.475,0.306,0.357,0.6,0.818,12,9,29,35,41,44,26,23,8,8,7,4,18,17,19,18,-8.0,8.0,240,240
22200598,2023-01-08,1610612754,1610612766,Indiana Pacers,Charlotte Hornets,1,116,111,0.437,0.432,0.342,0.333,0.818,0.889,8,13,33,36,41,49,27,25,14,8,7,4,16,18,22,26,5.0,-5.0,239,240
22200597,2023-01-08,1610612761,1610612757,Toronto Raptors,Portland Trail Blazers,1,117,105,0.44,0.447,0.387,0.3,0.862,0.757,13,10,28,32,41,42,26,19,12,5,8,4,10,22,28,24,12.0,-12.0,240,240
22200596,2023-01-08,1610612765,1610612755,Detroit Pistons,Philadelphia 76ers,0,111,123,0.506,0.489,0.348,0.297,0.833,0.87,10,14,33,30,43,44,25,24,9,12,2,5,23,13,20,17,-12.0,12.0,240,240
22200608,2023-01-09,1610612763,1610612759,Memphis Grizzlies,San Antonio Spurs,1,121,113,0.495,0.454,0.423,0.344,0.571,0.875,11,12,39,30,50,42,26,28,9,8,7,1,13,14,15,24,8.0,-8.0,240,240
22200609,2023-01-09,1610612743,1610612747,Denver Nuggets,Los Angeles Lakers,1,122,109,0.465,0.441,0.357,0.286,0.882,0.76,14,11,41,33,55,44,29,20,7,12,11,2,17,13,19,14,13.0,-13.0,242,240
22200607,2023-01-09,1610612752,1610612749,New York Knicks,Milwaukee Bucks,0,107,111,0.38,0.438,0.268,0.388,0.909,0.778,18,12,30,36,48,48,16,27,8,3,1,5,7,14,14,17,-4.0,4.0,240,240
22200605,2023-01-09,1610612764,1610612740,Washington Wizards,New Orleans Pelicans,0,112,132,0.512,0.527,0.412,0.385,0.778,0.774,7,12,30,32,37,44,26,24,5,9,1,5,20,9,25,21,-20.0,20.0,240,243
22200606,2023-01-09,1610612738,1610612741,Boston Celtics,Chicago Bulls,1,107,99,0.437,0.453,0.268,0.343,0.952,0.643,9,6,41,36,50,42,25,19,2,6,7,1,9,7,12,18,8.0,-8.0,241,240
22200610,2023-01-09,1610612758,1610612753,Sacramento Kings,Orlando Magic,1,136,111,0.536,0.456,0.5,0.318,0.75,0.75,11,9,37,32,48,41,39,24,4,7,1,7,11,13,16,18,25.0,-25.0,240,241
22200615,2023-01-10,1610612744,1610612756,Golden State Warriors,Phoenix Suns,0,113,125,0.385,0.456,0.375,0.452,0.778,0.935,16,19,29,38,45,57,24,26,13,5,2,7,15,21,26,22,-12.0,12.0,241,240
22200612,2023-01-10,1610612755,1610612765,Philadelphia 76ers,Detroit Pistons,1,147,116,0.607,0.404,0.355,0.359,0.933,0.833,10,3,45,23,55,26,36,23,7,9,8,5,18,11,29,22,31.0,-31.0,240,241
22200611,2023-01-10,1610612748,1610612760,Miami Heat,Oklahoma City Thunder,1,112,111,0.392,0.484,0.303,0.257,1.0,0.667,13,14,28,30,41,44,18,27,10,8,4,3,19,18,19,27,1.0,-1.0,239,241
22200616,2023-01-10,1610612757,1610612753,Portland Trail Blazers,Orlando Magic,0,106,109,0.483,0.513,0.171,0.375,0.842,0.8,13,6,30,29,43,35,22,19,10,10,7,2,16,16,22,20,-3.0,3.0,241,241
22200617,2023-01-10,1610612746,1610612742,LA Clippers,Dallas Mavericks,1,113,101,0.453,0.435,0.387,0.316,0.767,0.806,12,3,34,29,46,32,20,15,7,5,4,6,9,11,23,17,12.0,-12.0,241,241
22200614,2023-01-10,1610612762,1610612739,Utah Jazz,Cleveland Cavaliers,1,116,114,0.437,0.467,0.278,0.27,0.811,0.833,15,7,39,30,54,37,21,18,3,7,3,7,15,5,17,25,2.0,-2.0,239,240
22200613,2023-01-10,1610612761,1610612766,Toronto Raptors,Charlotte Hornets,1,132,120,0.495,0.547,0.455,0.429,0.815,0.733,18,6,31,28,49,34,32,33,4,6,4,4,11,9,17,19,12.0,-12.0,241,240
22200621,2023-01-11,1610612738,1610612740,Boston Celtics,New Orleans Pelicans,1,125,114,0.484,0.517,0.341,0.367,0.88,0.765,11,4,39,29,50,33,24,22,7,5,5,4,9,9,16,17,11.0,-11.0,242,240
22200623,2023-01-11,1610612763,1610612759,Memphis Grizzlies,San Antonio Spurs,1,135,129,0.515,0.467,0.636,0.324,0.68,0.783,17,17,40,31,57,48,19,33,6,7,8,11,13,12,17,18,6.0,-6.0,241,239
22200618,2023-01-11,1610612765,1610612750,Detroit Pistons,Minnesota Timberwolves,1,135,118,0.6,0.489,0.531,0.485,0.786,0.762,7,13,31,23,38,36,30,22,10,7,7,2,16,18,20,22,17.0,-17.0,239,239
22200625,2023-01-11,1610612758,1610612745,Sacramento Kings,Houston Rockets,1,135,115,0.479,0.458,0.396,0.39,0.839,0.647,9,8,36,40,45,48,28,30,4,7,4,3,9,13,19,23,20.0,-20.0,241,240
22200624,2023-01-11,1610612743,1610612756,Denver Nuggets,Phoenix Suns,1,126,97,0.565,0.433,0.441,0.281,0.714,0.714,7,15,31,29,38,44,30,28,9,4,4,2,10,16,20,17,29.0,-29.0,241,240
22200620,2023-01-11,1610612737,1610612749,Atlanta Hawks,Milwaukee Bucks,0,105,114,0.448,0.459,0.367,0.375,0.889,0.545,6,14,35,43,41,57,25,28,5,6,3,4,11,10,12,15,-9.0,9.0,240,239
22200619,2023-01-11,1610612764,1610612741,Washington Wizards,Chicago Bulls,1,100,97,0.463,0.466,0.304,0.31,0.81,0.667,12,8,40,31,52,39,21,16,5,7,3,6,17,12,18,19,3.0,-3.0,242,240
22200622,2023-01-11,1610612752,1610612754,New York Knicks,Indiana Pacers,1,119,113,0.452,0.478,0.357,0.308,0.848,0.714,12,8,38,33,50,41,21,27,9,8,4,5,12,13,16,25,6.0,-6.0,240,240
22200627,2023-01-12,1610612751,1610612738,Brooklyn Nets,Boston Celtics,0,98,109,0.452,0.477,0.382,0.333,0.818,0.882,4,12,27,36,31,48,26,23,8,4,9,6,12,13,19,15,-11.0,11.0,239,240
22200630,2023-01-12,1610612747,1610612742,Los Angeles Lakers,Dallas Mavericks,0,115,119,0.393,0.5,0.244,0.333,0.63,0.529,14,3,42,51,56,54,24,25,7,4,4,9,9,16,18,26,-4.0,4.0,291,289
22200626,2023-01-12,1610612755,1610612760,Philadelphia 76ers,Oklahoma City Thunder,0,114,133,0.443,0.512,0.306,0.424,0.926,0.939,9,5,30,34,39,39,30,28,4,7,3,6,17,11,29,22,-19.0,19.0,240,240
22200629,2023-01-12,1610612761,1610612766,Toronto Raptors,Charlotte Hornets,1,124,114,0.518,0.532,0.357,0.394,0.778,0.704,8,9,24,33,32,42,30,27,15,6,4,5,9,22,23,30,10.0,-10.0,241,240
